10419	{"objects": [{"G_caption": "a man in a boat"}]}
10421	{"objects": [{"G_caption": "a train on a track"}]}
10423	{"objects": [{"G_caption": "a horse grazing in a field with trees in the background"}]}
10424	{"objects": [{"G_caption": "a large number of boats docked in a harbor"}]}
10425	{"objects": [{"G_caption": "a table with a lot of food"}]}
10426	{"objects": [{"G_caption": "a white bus with people on it"}]}
10430	{"objects": [{"G_caption": "two men sitting at a table"}]}
10431	{"objects": [{"G_caption": "a boy playing soccer on a field"}]}
10432	{"objects": [{"G_caption": "a group of kids playing soccer on a field"}]}
10434	{"objects": [{"G_caption": "two people holding surfboards"}]}
10435	{"objects": [{"G_caption": "a woman with a watch"}]}
10437	{"objects": [{"G_caption": "a bed with a red comforter and a cell phone"}]}
10439	{"objects": [{"G_caption": "a baseball player pitching a ball"}]}
10442	{"objects": [{"G_caption": "a refrigerator with milk and other food"}]}
10444	{"objects": [{"G_caption": "a woman drinking water"}]}
10447	{"objects": [{"G_caption": "a man eating a hot dog"}]}
10448	{"objects": [{"G_caption": "a blurry picture of a city street at night"}]}
10449	{"objects": [{"G_caption": "a young girl standing next to a horse"}]}
10456	{"objects": [{"G_caption": "a train station with a red and yellow train"}]}
10458	{"objects": [{"G_caption": "a woman on a surfboard"}]}
10459	{"objects": [{"G_caption": "a group of people standing in the water with surfboards"}]}
10463	{"objects": [{"G_caption": "a man swinging a tennis racket"}]}
10464	{"objects": [{"G_caption": "a giraffe sitting in the grass"}]}
10465	{"objects": [{"G_caption": "a parking meter on the side of the road"}]}
10470	{"objects": [{"G_caption": "a white plane on display"}]}
10471	{"objects": [{"G_caption": "a fire hydrant and a trash can"}]}
10473	{"objects": [{"G_caption": "a man is holding a frisbee in his hand"}]}
10475	{"objects": [{"G_caption": "a woman is standing on skis"}]}
10479	{"objects": [{"G_caption": "a man with long hair"}]}
10481	{"objects": [{"G_caption": "a man doing a trick on a skateboard"}]}
10482	{"objects": [{"G_caption": "a man doing a trick on a skateboard"}]}
10486	{"objects": [{"G_caption": "a man sitting on a couch reading a newspaper"}]}
10488	{"objects": [{"G_caption": "a man on a surfboard riding a wave in a river"}]}
10489	{"objects": [{"G_caption": "two people holding surfboards"}]}
10491	{"objects": [{"G_caption": "a street sign and a traffic light on a pole"}]}
10492	{"objects": [{"G_caption": "a kitchen with a refrigerator, stove, and sink"}]}
10493	{"objects": [{"G_caption": "a train on the tracks"}]}
10494	{"objects": [{"G_caption": "a man standing next to a bus"}]}
10495	{"objects": [{"G_caption": "a blue bus driving down the street"}]}
10496	{"objects": [{"G_caption": "a bus driving down a road"}]}
10497	{"objects": [{"G_caption": "a woman holding an umbrella"}]}
10500	{"objects": [{"G_caption": "a boy is flying a kite in a field"}]}
10501	{"objects": [{"G_caption": "a young girl is playing in the snow"}]}
10503	{"objects": [{"G_caption": "a field of green grass"}]}
10504	{"objects": [{"G_caption": "a person taking a picture of themselves in a bathroom mirror"}]}
10509	{"objects": [{"G_caption": "two giraffes eating from a tree"}]}
10511	{"objects": [{"G_caption": "a truck with people on it"}]}
10513	{"objects": [{"G_caption": "a black and white cow"}]}
10515	{"objects": [{"G_caption": "a man holding a baseball bat on a baseball field"}]}
10517	{"objects": [{"G_caption": "a yellow fire hydrant sitting in the grass next to a gas station"}]}
10518	{"objects": [{"G_caption": "a group of people sitting on a concrete wall"}]}
10519	{"objects": [{"G_caption": "two women holding tennis rackets"}]}
10522	{"objects": [{"G_caption": "a person holding a pink umbrella in a crowded area"}]}
10523	{"objects": [{"G_caption": "a zebra standing on a dirt ground"}]}
10526	{"objects": [{"G_caption": "a street with a car driving down it"}]}
10528	{"objects": [{"G_caption": "a train on the tracks"}]}
10530	{"objects": [{"G_caption": "a boy holding a baseball bat"}]}
10531	{"objects": [{"G_caption": "a young girl riding a skateboard"}]}
10532	{"objects": [{"G_caption": "a close up of a flower"}]}
10535	{"objects": [{"G_caption": "a baseball player is trying to catch a ball"}]}
10538	{"objects": [{"G_caption": "a boy flying a kite in a field"}]}
10539	{"objects": [{"G_caption": "a street sign with a traffic light and a sign for forest grove"}]}
10540	{"objects": [{"G_caption": "a group of people standing in the snow with skis"}]}
10541	{"objects": [{"G_caption": "a woman holding a white dog"}]}
10544	{"objects": [{"G_caption": "a man holding a surfboard"}]}
10545	{"objects": [{"G_caption": "two benches in a park"}]}
10547	{"objects": [{"G_caption": "a bus is parked at a bus stop"}]}
10548	{"objects": [{"G_caption": "a train is on the tracks"}]}
10549	{"objects": [{"G_caption": "a large airplane on the runway"}]}
10553	{"objects": [{"G_caption": "a man riding a skateboard on a ramp"}]}
10557	{"objects": [{"G_caption": "a person sitting at a picnic table with a banana and a bottle of water"}]}
10559	{"objects": [{"G_caption": "a bus and a car on a street"}]}
10562	{"objects": [{"G_caption": "a bowl of food"}]}
10565	{"objects": [{"G_caption": "a group of trucks parked in a parking lot"}]}
10567	{"objects": [{"G_caption": "three men posing for a photo"}]}
10577	{"objects": [{"G_caption": "a bicycle is parked next to a pole"}]}
10578	{"objects": [{"G_caption": "a bear is walking on the grass"}]}
10580	{"objects": [{"G_caption": "a bed with a white sheet"}]}
10581	{"objects": [{"G_caption": "a family watching an elephant"}]}
10582	{"objects": [{"G_caption": "a group of people walking down a street with umbrellas"}]}
10584	{"objects": [{"G_caption": "man wearing a green shirt"}]}
10585	{"objects": [{"G_caption": "a man riding a snowboard down a snowy slope"}]}
10588	{"objects": [{"G_caption": "two zebras running in the grass"}]}
10589	{"objects": [{"G_caption": "a woman carrying a basket of bananas"}]}
10590	{"objects": [{"G_caption": "a cow with a big head"}]}
10595	{"objects": [{"G_caption": "a skier is racing down a slope"}]}
10598	{"objects": [{"G_caption": "a man and a woman are posing for a picture"}]}
10599	{"objects": [{"G_caption": "a man is plowing a field with two horses"}]}
10600	{"objects": [{"G_caption": "a woman standing on a beach with two kites"}]}
10601	{"objects": [{"G_caption": "a person is jumping on a snowboard"}]}
10602	{"objects": [{"G_caption": "a woman sitting on a blanket"}]}
10604	{"objects": [{"G_caption": "a cat laying on a pile of shoes"}]}
10605	{"objects": [{"G_caption": "a cat laying in a suitcase"}]}
10606	{"objects": [{"G_caption": "a man sitting at a table with a laptop"}]}
10607	{"objects": [{"G_caption": "two people in a boat"}]}
10608	{"objects": [{"G_caption": "a man washing dishes in a kitchen"}]}
10609	{"objects": [{"G_caption": "a train on the tracks"}]}
10610	{"objects": [{"G_caption": "a person riding a motorcycle down a road"}]}
10611	{"objects": [{"G_caption": "a man with a beard"}]}
10613	{"objects": [{"G_caption": "a couple of buses parked on a street next to a building"}]}
10614	{"objects": [{"G_caption": "a person riding skis down a snowy slope"}]}
10615	{"objects": [{"G_caption": "a clock is sitting in the snow in front of a house"}]}
10616	{"objects": [{"G_caption": "a view of a street with traffic lights and a gas station"}]}
10617	{"objects": [{"G_caption": "a doll house with a couch, table, and window"}]}
10618	{"objects": [{"G_caption": "a boy sitting on a skateboard"}]}
10619	{"objects": [{"G_caption": "a woman riding a surfboard in the ocean"}]}
10620	{"objects": [{"G_caption": "a building with a staircase and a beach umbrella"}]}
10622	{"objects": [{"G_caption": "a beach with people flying kites"}]}
10623	{"objects": [{"G_caption": "a living room with a tv and chairs"}]}
10624	{"objects": [{"G_caption": "a woman in a skirt is walking down the stairs of a train"}]}
10627	{"objects": [{"G_caption": "a boy laying on a couch"}]}
10629	{"objects": [{"G_caption": "a man holding a stop sign in front of a road"}]}
10630	{"objects": [{"G_caption": "a stop sign with a number of directions on it"}]}
10633	{"objects": [{"G_caption": "a dog laying on the floor"}]}
10635	{"objects": [{"G_caption": "a young man holding a tennis racket on a tennis court"}]}
10641	{"objects": [{"G_caption": "two people riding horses on a rocky trail"}]}
10642	{"objects": [{"G_caption": "a jet fighter on the runway"}]}
10643	{"objects": [{"G_caption": "a plate with a croissant and a cup of coffee"}]}
10651	{"objects": [{"G_caption": "a zebra eating grass"}]}
10652	{"objects": [{"G_caption": "two men shaking hands"}]}
10653	{"objects": [{"G_caption": "a dog sitting in the driver's seat of a truck"}]}
10655	{"objects": [{"G_caption": "a plate with a sandwich on it"}]}
10656	{"objects": [{"G_caption": "a large sign with a road in front of it"}]}
10661	{"objects": [{"G_caption": "a statue of a boy and a dog sitting on a bench"}]}
10663	{"objects": [{"G_caption": "a man and a woman on skateboards"}]}
10666	{"objects": [{"G_caption": "a small bird perched on a branch"}]}
10668	{"objects": [{"G_caption": "a man in a robe"}]}
10669	{"objects": [{"G_caption": "a group of sheep grazing in a field"}]}
10673	{"objects": [{"G_caption": "a cow is standing in a field with a mountain in the background"}]}
10674	{"objects": [{"G_caption": "a baby elephant with a white blanket on it"}]}
10675	{"objects": [{"G_caption": "two men on a boat"}]}
10679	{"objects": [{"G_caption": "a train on display"}]}
10680	{"objects": [{"G_caption": "a woman wearing a white coat"}]}
10682	{"objects": [{"G_caption": "a black bird with red and orange feathers"}]}
10686	{"objects": [{"G_caption": "a tennis court"}]}
10688	{"objects": [{"G_caption": "a man holding a tennis racket on a tennis court"}]}
10689	{"objects": [{"G_caption": "a bird sitting on a branch"}]}
10690	{"objects": [{"G_caption": "two ducks standing on rocks near water"}]}
10691	{"objects": [{"G_caption": "a couple standing in front of a large clock tower"}]}
10692	{"objects": [{"G_caption": "a group of young girls playing soccer on a field"}]}
10693	{"objects": [{"G_caption": "a green bus parked"}]}
10694	{"objects": [{"G_caption": "a couple of people on a beach with surfboards"}]}
10697	{"objects": [{"G_caption": "a giraffe standing in the grass"}]}
10699	{"objects": [{"G_caption": "a red car is parked in front of a building"}]}
10702	{"objects": [{"G_caption": "a train station with people walking around and luggage"}]}
10703	{"objects": [{"G_caption": "a person is cross country skiing"}]}
10704	{"objects": [{"G_caption": "a hot dog grill"}]}
10705	{"objects": [{"G_caption": "a man standing in front of a fire hydrant"}]}
10706	{"objects": [{"G_caption": "a man with dreadlocks"}]}
10709	{"objects": [{"G_caption": "a dog is sitting on a dock"}]}
10711	{"objects": [{"G_caption": "a group of trains on a track with a fence"}]}
10712	{"objects": [{"G_caption": "a baseball player swinging a bat at a ball"}]}
10713	{"objects": [{"G_caption": "a bus is parked on the side of the road"}]}
10714	{"objects": [{"G_caption": "a man is working on a bathroom in a house"}]}
10718	{"objects": [{"G_caption": "a red bike is parked on a pole"}]}
10720	{"objects": [{"G_caption": "a man riding a motorcycle"}]}
10722	{"objects": [{"G_caption": "two giraffes standing next to each other"}]}
10723	{"objects": [{"G_caption": "a boy is making a pizza"}]}
10725	{"objects": [{"G_caption": "a group of people dressed up as dogs"}]}
10727	{"objects": [{"G_caption": "a surf shop with a sign that says one beach"}]}
10729	{"objects": [{"G_caption": "a man swinging a bat at a baseball in a park"}]}
10730	{"objects": [{"G_caption": "a bench in the middle of a field"}]}
10731	{"objects": [{"G_caption": "a boy and girl standing on a street"}]}
10733	{"objects": [{"G_caption": "a table with a breakfast of eggs, toast, and orange juice"}]}
10735	{"objects": [{"G_caption": "a snowboarder is doing a trick on a ramp"}]}
10736	{"objects": [{"G_caption": "a stop sign on a snowy road"}]}
10737	{"objects": [{"G_caption": "a dog with a cone on its head"}]}
10738	{"objects": [{"G_caption": "a woman sitting at a desk"}]}
10739	{"objects": [{"G_caption": "a carrot on a cutting board"}]}
10740	{"objects": [{"G_caption": "a motorcycle parked in front of a tattoo parlor"}]}
10741	{"objects": [{"G_caption": "a little girl is smiling"}]}
10742	{"objects": [{"G_caption": "a large crowd of people"}]}
10743	{"objects": [{"G_caption": "a living room with a couch, a tv, and a laptop"}]}
10747	{"objects": [{"G_caption": "a bus on a boat"}]}
10748	{"objects": [{"G_caption": "a man holding a snowboard"}]}
10751	{"objects": [{"G_caption": "a large sign with a large black and white picture of a mexican food restaurant"}]}
10752	{"objects": [{"G_caption": "a car parked on the side of the road"}]}
10753	{"objects": [{"G_caption": "a giraffe eating grass"}]}
10754	{"objects": [{"G_caption": "a computer desk with a computer monitor, keyboard, mouse, and printer"}]}
10755	{"objects": [{"G_caption": "a bedroom with a bed and a window"}]}
10756	{"objects": [{"G_caption": "a man sitting on a motorcycle in a parking lot"}]}
10759	{"objects": [{"G_caption": "a man riding a wave on a surfboard"}]}
10760	{"objects": [{"G_caption": "man riding an elephant"}]}
10761	{"objects": [{"G_caption": "a pizza on a table"}]}
10763	{"objects": [{"G_caption": "a woman holding a bunch of green bananas"}]}
10764	{"objects": [{"G_caption": "a large group of people standing around motorcycles"}]}
10765	{"objects": [{"G_caption": "a man on a skateboard doing a trick on a concrete wall"}]}
10767	{"objects": [{"G_caption": "a woman sitting at a table with a large pizza"}]}
10768	{"objects": [{"G_caption": "three people walking on the beach"}]}
10770	{"objects": [{"G_caption": "a baseball game in progress"}]}
10771	{"objects": [{"G_caption": "a red car parked next to a building"}]}
10772	{"objects": [{"G_caption": "a person riding a bike down a street"}]}
10773	{"objects": [{"G_caption": "a man doing a trick on a snowboard"}]}
10774	{"objects": [{"G_caption": "a clock tower on a street corner"}]}
10775	{"objects": [{"G_caption": "a woman standing in front of a parking meter"}]}
10777	{"objects": [{"G_caption": "a woman holding a drink"}]}
10779	{"objects": [{"G_caption": "a group of young men playing tennis on a court"}]}
10782	{"objects": [{"G_caption": "a person holding a hot dog"}]}
10783	{"objects": [{"G_caption": "a giraffe and two ostriches in a field"}]}
10784	{"objects": [{"G_caption": "a man holding a surfboard"}]}
10785	{"objects": [{"G_caption": "a bird with a red and black head"}]}
10788	{"objects": [{"G_caption": "a dog with its mouth open"}]}
10789	{"objects": [{"G_caption": "a woman is standing in the dark with a bag hanging from a tree"}]}
10794	{"objects": [{"G_caption": "a large elephant walking"}]}
10795	{"objects": [{"G_caption": "a group of people riding horses"}]}
10798	{"objects": [{"G_caption": "a man riding a snowboard down a snowy slope"}]}
10799	{"objects": [{"G_caption": "a group of people walking down a path with umbrellas"}]}
10801	{"objects": [{"G_caption": "a bus driving down a street"}]}
10803	{"objects": [{"G_caption": "a man sitting on a colorful couch"}]}
10810	{"objects": [{"G_caption": "a building with a motorcycle parked outside"}]}
10811	{"objects": [{"G_caption": "a collection of baseball uniforms"}]}
10813	{"objects": [{"G_caption": "a television sitting on a stand in a room"}]}
10814	{"objects": [{"G_caption": "a woman with an umbrella walks through a fountain"}]}
10820	{"objects": [{"G_caption": "a large elephant in the water"}]}
10821	{"objects": [{"G_caption": "a man and a woman looking at a kite flying over a lake"}]}
10822	{"objects": [{"G_caption": "a giraffe standing in the grass"}]}
10823	{"objects": [{"G_caption": "a man holding a baby"}]}
10826	{"objects": [{"G_caption": "a boat is parked on the side of a road"}]}
10830	{"objects": [{"G_caption": "a man wearing a suit"}]}
10833	{"objects": [{"G_caption": "a baseball player standing on a baseball field"}]}
10834	{"objects": [{"G_caption": "a boy holding a bat"}]}
10836	{"objects": [{"G_caption": "a plane taking off"}]}
10841	{"objects": [{"G_caption": "a bathroom with a sink, toilet and mirror"}]}
10845	{"objects": [{"G_caption": "a baseball player standing on a baseball field"}]}
10848	{"objects": [{"G_caption": "a herd of elephants in the water"}]}
10850	{"objects": [{"G_caption": "a man wearing a leather jacket"}]}
10851	{"objects": [{"G_caption": "a man on a snowboard"}]}
10852	{"objects": [{"G_caption": "a man flying a kite on a beach"}]}
10854	{"objects": [{"G_caption": "a man riding a skateboard on a ramp at night"}]}
10855	{"objects": [{"G_caption": "a group of people playing frisbee"}]}
10856	{"objects": [{"G_caption": "a giraffe standing next to a tree"}]}
10857	{"objects": [{"G_caption": "a bathroom with a toilet, sink and a painting on the wall"}]}
10860	{"objects": [{"G_caption": "a group of people sitting around a table"}]}
10862	{"objects": [{"G_caption": "a bus is parked on the street"}]}
10863	{"objects": [{"G_caption": "a man in a wet suit riding a wave on a surfboard"}]}
10864	{"objects": [{"G_caption": "a man in a blue suit skiing down a snow covered slope"}]}
10867	{"objects": [{"G_caption": "a woman standing next to a motorcycle"}]}
10871	{"objects": [{"G_caption": "a boy riding a skateboard on a concrete sidewalk"}]}
10872	{"objects": [{"G_caption": "a group of women sitting at a table eating breakfast"}]}
10874	{"objects": [{"G_caption": "a man and two children riding on a motorcycle"}]}
10875	{"objects": [{"G_caption": "a group of people on surfboards in the water"}]}
10877	{"objects": [{"G_caption": "a miniature farm scene"}]}
10879	{"objects": [{"G_caption": "a red train with a bicycle painted on it"}]}
10881	{"objects": [{"G_caption": "the zebras are black and white"}]}
10883	{"objects": [{"G_caption": "a man in a red jacket"}]}
10885	{"objects": [{"G_caption": "a man in a suit and tie standing next to a woman in a dress"}]}
10886	{"objects": [{"G_caption": "a man riding a snowboard down a snowy slope"}]}
10887	{"objects": [{"G_caption": "a cat sitting on the floor"}]}
10888	{"objects": [{"G_caption": "a street with a car driving down it and a bike on it"}]}
10889	{"objects": [{"G_caption": "a dining room with a table and chairs"}]}
10892	{"objects": [{"G_caption": "two women are making a flower arrangement"}]}
10894	{"objects": [{"G_caption": "two women are playing frisbee in a field"}]}
10895	{"objects": [{"G_caption": "a couple of people on the beach with surfboards"}]}
10896	{"objects": [{"G_caption": "a train on the tracks"}]}
10900	{"objects": [{"G_caption": "a man is jumping in the air"}]}
10902	{"objects": [{"G_caption": "a person skiing down a hill"}]}
10908	{"objects": [{"G_caption": "a street with traffic lights and a car driving down the road"}]}
10910	{"objects": [{"G_caption": "a skateboard with a picture of a sunset"}]}
10911	{"objects": [{"G_caption": "a giraffe standing in a dirt field"}]}
10912	{"objects": [{"G_caption": "a boat on the beach"}]}
10913	{"objects": [{"G_caption": "a woman holding a donut in front of a store"}]}
10914	{"objects": [{"G_caption": "a couple riding in a boat on a lake"}]}
10916	{"objects": [{"G_caption": "a person holding a spoon over a bowl of food"}]}
10917	{"objects": [{"G_caption": "a plate of food on a counter"}]}
10918	{"objects": [{"G_caption": "man wearing a black coat"}]}
10919	{"objects": [{"G_caption": "a woman taking a picture of a cat"}]}
10920	{"objects": [{"G_caption": "a giraffe bending down to eat grass"}]}
10923	{"objects": [{"G_caption": "two people riding elephants down the street"}]}
10924	{"objects": [{"G_caption": "a group of people riding motorcycles on a street"}]}
10925	{"objects": [{"G_caption": "a man holding a tennis racket on a tennis court"}]}
10926	{"objects": [{"G_caption": "a train station with a clock and a sign"}]}
10927	{"objects": [{"G_caption": "a large sign with a clock on it"}]}
10928	{"objects": [{"G_caption": "a bus on the street"}]}
10931	{"objects": [{"G_caption": "a white bus on the road"}]}
10932	{"objects": [{"G_caption": "a group of people sitting at a table"}]}
10934	{"objects": [{"G_caption": "a cat sitting on a table"}]}
10935	{"objects": [{"G_caption": "a bus on the road"}]}
10936	{"objects": [{"G_caption": "a train on the tracks"}]}
10939	{"objects": [{"G_caption": "a man playing tennis on a court"}]}
10940	{"objects": [{"G_caption": "a group of people walking on a beach"}]}
10941	{"objects": [{"G_caption": "a brown dog laying on a bed"}]}
10942	{"objects": [{"G_caption": "a plane flying over a building with a clock tower"}]}
10943	{"objects": [{"G_caption": "a train traveling down the tracks"}]}
10944	{"objects": [{"G_caption": "a woman holding two small brown bears"}]}
10947	{"objects": [{"G_caption": "a double decker bus"}]}
10952	{"objects": [{"G_caption": "man on a skateboard"}]}
10954	{"objects": [{"G_caption": "a bus driving down a street"}]}
10956	{"objects": [{"G_caption": "a large white airplane"}]}
10957	{"objects": [{"G_caption": "a couple of people on a scooter in a city"}]}
10958	{"objects": [{"G_caption": "a woman sitting at a table eating a meal"}]}
10959	{"objects": [{"G_caption": "a bed with a brown comforter"}]}
10962	{"objects": [{"G_caption": "two men sitting on a bench"}]}
10963	{"objects": [{"G_caption": "a motorcycle with a box on it"}]}
10965	{"objects": [{"G_caption": "a man wearing a bow tie and sunglasses standing on a boat"}]}
10966	{"objects": [{"G_caption": "a horse pulling a cart"}]}
10967	{"objects": [{"G_caption": "a street sign on a pole"}]}
10974	{"objects": [{"G_caption": "a plate of food"}]}
10977	{"objects": [{"G_caption": "a man wearing glasses"}]}
10979	{"objects": [{"G_caption": "a man feeding a giraffe"}]}
10980	{"objects": [{"G_caption": "three men wearing ties"}]}
10981	{"objects": [{"G_caption": "a man riding a wave on a surfboard"}]}
10984	{"objects": [{"G_caption": "a woman is walking down a street"}]}
10985	{"objects": [{"G_caption": "a man on a snowboard doing a trick in the air"}]}
10988	{"objects": [{"G_caption": "a train on the tracks"}]}
10989	{"objects": [{"G_caption": "elephants crossing the street"}]}
10991	{"objects": [{"G_caption": "the elephant is gray"}]}
10993	{"objects": [{"G_caption": "a man skiing on a snow covered slope"}]}
10994	{"objects": [{"G_caption": "a plate with a sandwich and salad on it"}]}
10995	{"objects": [{"G_caption": "a man riding a bike on a dirt road"}]}
10997	{"objects": [{"G_caption": "a woman holding a knife"}]}
10998	{"objects": [{"G_caption": "a man and woman standing in an airport"}]}
11001	{"objects": [{"G_caption": "a woman is playing tennis on a court"}]}
11002	{"objects": [{"G_caption": "a group of people on a beach flying a kite"}]}
11003	{"objects": [{"G_caption": "a group of firefighters standing around a fire hydrant"}]}
11004	{"objects": [{"G_caption": "a cat inside an oven"}]}
11005	{"objects": [{"G_caption": "a group of people standing on a street corner"}]}
11006	{"objects": [{"G_caption": "a dog laying on a bed"}]}
11007	{"objects": [{"G_caption": "a white plate with a sandwich"}]}
11008	{"objects": [{"G_caption": "a person flying a kite on a beach"}]}
11011	{"objects": [{"G_caption": "a man on skis doing a trick on a rail"}]}
11013	{"objects": [{"G_caption": "a pair of scissors"}]}
11015	{"objects": [{"G_caption": "a man eating a donut"}]}
11018	{"objects": [{"G_caption": "a woman playing tennis"}]}
11019	{"objects": [{"G_caption": "a woman on skis"}]}
11020	{"objects": [{"G_caption": "two sheep running on a dirt path"}]}
11023	{"objects": [{"G_caption": "a teddy bear sitting on a table"}]}
11027	{"objects": [{"G_caption": "a man playing tennis"}]}
11028	{"objects": [{"G_caption": "a man taking a picture of himself in a mirror"}]}
11029	{"objects": [{"G_caption": "a bathroom with a toilet and sink"}]}
11030	{"objects": [{"G_caption": "a couple of people walking down a street"}]}
11031	{"objects": [{"G_caption": "a baseball player throwing a pitch on a field"}]}
11032	{"objects": [{"G_caption": "a green plate with a teddy bear on it"}]}
11033	{"objects": [{"G_caption": "a row of parking meters on a street"}]}
11034	{"objects": [{"G_caption": "a man playing frisbee"}]}
11035	{"objects": [{"G_caption": "a wooden boardwalk"}]}
11038	{"objects": [{"G_caption": "a statue of a dog in a window"}]}
11039	{"objects": [{"G_caption": "a group of people standing around a herd of cattle"}]}
11046	{"objects": [{"G_caption": "a red fire hydrant on the sidewalk"}]}
11047	{"objects": [{"G_caption": "a dog looking at an oven"}]}
11048	{"objects": [{"G_caption": "a giraffe laying down"}]}
11049	{"objects": [{"G_caption": "a cat laying on a couch"}]}
11050	{"objects": [{"G_caption": "a man wearing a white shirt"}]}
11051	{"objects": [{"G_caption": "a bed with a white comforter"}]}
11052	{"objects": [{"G_caption": "a young boy holding a green frisbee"}]}
11053	{"objects": [{"G_caption": "a man riding a raft"}]}
11054	{"objects": [{"G_caption": "a plane that is in the water"}]}
11055	{"objects": [{"G_caption": "a man holding a tennis racket"}]}
11056	{"objects": [{"G_caption": "a woman playing tennis"}]}
11058	{"objects": [{"G_caption": "a group of people standing in a room"}]}
11063	{"objects": [{"G_caption": "a group of children playing tennis on a deck"}]}
11065	{"objects": [{"G_caption": "a person is flying a kite on the beach"}]}
11071	{"objects": [{"G_caption": "a stop sign is on a road near a mountain"}]}
11073	{"objects": [{"G_caption": "a double decker bus"}]}
11074	{"objects": [{"G_caption": "a man sitting on a motorcycle"}]}
11075	{"objects": [{"G_caption": "a train traveling down the tracks"}]}
11076	{"objects": [{"G_caption": "a fire truck on the street"}]}
11079	{"objects": [{"G_caption": "a train traveling on a bridge over a city"}]}
11081	{"objects": [{"G_caption": "a group of people waiting for a bus"}]}
11084	{"objects": [{"G_caption": "a man holding a cake"}]}
11085	{"objects": [{"G_caption": "a man brushing his teeth"}]}
11086	{"objects": [{"G_caption": "a pair of scissors attached to a brick wall"}]}
11093	{"objects": [{"G_caption": "a man riding a snowboard down a snowy slope"}]}
11094	{"objects": [{"G_caption": "a wooden chair with a laptop on it"}]}
11095	{"objects": [{"G_caption": "a flock of birds flying over the ocean"}]}
11097	{"objects": [{"G_caption": "a herd of cows walking down a dirt road"}]}
11101	{"objects": [{"G_caption": "a woman in a park throwing a frisbee"}]}
11103	{"objects": [{"G_caption": "a train on the tracks"}]}
11106	{"objects": [{"G_caption": "a clock tower with a clock on it"}]}
11108	{"objects": [{"G_caption": "a herd of zebras in a field"}]}
11111	{"objects": [{"G_caption": "a girl wearing a necklace"}]}
11113	{"objects": [{"G_caption": "a bathroom with a toilet and sink"}]}
11116	{"objects": [{"G_caption": "a sign that says no parking on the side of a road"}]}
11119	{"objects": [{"G_caption": "a couple of people on skis on a snowy slope"}]}
11120	{"objects": [{"G_caption": "a kitchen with a black floor"}]}
11122	{"objects": [{"G_caption": "a bathroom with a sink and toilet"}]}
11123	{"objects": [{"G_caption": "a child drinking milk"}]}
11124	{"objects": [{"G_caption": "a man is petting an elephant"}]}
11125	{"objects": [{"G_caption": "three birds standing on a sandy beach"}]}
11127	{"objects": [{"G_caption": "a young girl reaching up to grab a box"}]}
11130	{"objects": [{"G_caption": "a blue plate with food on it"}]}
11131	{"objects": [{"G_caption": "two elephants standing in a field with a rock wall in the background"}]}
11132	{"objects": [{"G_caption": "a man standing on a skateboard"}]}
11133	{"objects": [{"G_caption": "two zebras standing in a field"}]}
11135	{"objects": [{"G_caption": "a plate of salad on a table"}]}
11138	{"objects": [{"G_caption": "a man on a four wheeler"}]}
11141	{"objects": [{"G_caption": "a street sign on a pole"}]}
11142	{"objects": [{"G_caption": "a long row of urinals"}]}
11143	{"objects": [{"G_caption": "a bench in the middle of a green forest"}]}
11145	{"objects": [{"G_caption": "a red bus parked in a garage"}]}
11146	{"objects": [{"G_caption": "a group of people flying kites in a park"}]}
11147	{"objects": [{"G_caption": "a man wearing a white shirt"}]}
11148	{"objects": [{"G_caption": "a rocky beach"}]}
11154	{"objects": [{"G_caption": "a bowl of fruit"}]}
11155	{"objects": [{"G_caption": "a fence with a kite flying over it"}]}
11157	{"objects": [{"G_caption": "a man in a pink shirt is playing tennis"}]}
11158	{"objects": [{"G_caption": "a man sitting on a bench"}]}
11160	{"objects": [{"G_caption": "a cat playing with a toy"}]}
11161	{"objects": [{"G_caption": "two giraffes in the wild"}]}
11162	{"objects": [{"G_caption": "a girl riding a horse in the water"}]}
11163	{"objects": [{"G_caption": "a zebra standing in the woods"}]}
11164	{"objects": [{"G_caption": "a black iron fence"}]}
11166	{"objects": [{"G_caption": "a woman holding a tennis racket"}]}
11167	{"objects": [{"G_caption": "a boat on the water"}]}
11169	{"objects": [{"G_caption": "a sheep grazing in a field next to a church"}]}
11170	{"objects": [{"G_caption": "a couple walking down the street"}]}
11171	{"objects": [{"G_caption": "a group of kids playing a video game"}]}
11172	{"objects": [{"G_caption": "a woman with a face paint"}]}
11174	{"objects": [{"G_caption": "a man in a red shirt is throwing a frisbee"}]}
11175	{"objects": [{"G_caption": "a cloudy sky"}]}
11176	{"objects": [{"G_caption": "a woman in a bikini talking on a cell phone"}]}
11177	{"objects": [{"G_caption": "a zebra eating grass"}]}
11179	{"objects": [{"G_caption": "a tennis player is about to serve the ball"}]}
11180	{"objects": [{"G_caption": "a cat is sitting on a couch in a living room"}]}
11183	{"objects": [{"G_caption": "a yellow fire hydrant in the snow"}]}
11185	{"objects": [{"G_caption": "a cat laying on a bed with a wii remote"}]}
11187	{"objects": [{"G_caption": "a cat sitting on a bed in a room"}]}
11188	{"objects": [{"G_caption": "a girl sitting on a dock with a cell phone"}]}
11190	{"objects": [{"G_caption": "a street sign on a pole"}]}
11191	{"objects": [{"G_caption": "a woman holding a tennis racket on a tennis court"}]}
11192	{"objects": [{"G_caption": "a dog sitting on a motorcycle"}]}
